ChanQual,Exp_collection,Expi,WebCam,comments,ephysFN,expControlFN,pref_chan,pref_unit,stim_size,stimuli
,FC6Evol_Decomp,9.0,,"002 BigGAN generator
37   [0      -0.4]   2.5  1  
CMAES HESSIAN  FC6 
Lets do this  see if the algorithm can find the important part filter / kernel correct. 
Slowly evolving from 79->110
I'm not sure if the flucturation of score is because the eye movement makes the RF of the cell misalighn with the image. 
I've already done 1.05 deg fixation. 
Success V1 Evolution ",Alfa-30042021-002,210430_Alfa_generate_BigGAN(1),37.0,1.0,2.5,N:\Stimuli\2021-EvolDecomp\2021-04-30-Alfa-01
,FC6Evol_Decomp,10.0,,"003 BigGAN generator
53   [-2.4  -2.3]   5   1
CMAES HESSIAN  FC6 
Success V4 evolution 25->33 
Evolved from 23->40 
Wow super successful evolution 53 now, the sustained gets recruited
Quite successful evolution. 
45 blocks 10 mins ",Alfa-30042021-003,210430_Alfa_generate_BigGAN(2),53.0,1.0,5.0,N:\Stimuli\2021-EvolDecomp\2021-04-30-Alfa-02\2021-04-30-12-30-23
,FC6Evol_Decomp,,,"004 BigGAN generator 
25   [-0.3  -4.6]   6   1
CMAES HESSIAN  FC6 
Refernece IT25 
Successful IT 
Not very successful evolution. 
13 mins 30 blocks
Not goingto factorize it. ",Alfa-30042021-004,210430_Alfa_generate_BigGAN(3),25.0,1.0,6.0,N:\Stimuli\2021-EvolDecomp\2021-04-30-Alfa-03\2021-04-30-12-48-31
,FC6Evol_Decomp,9.0,,"005 Evol Factorize
37   [0      -0.4]   2.5  1  
9blocks 20mins! Doing pretty good 
210430 Alfa_selectivity_basic.bhv2 
0.75 
c 0.5 
0.25 
evol_best_01_block036_thread000_gen_gen035_001065,
evol_best_00_block034_thread000_gen_gen033_000990, 
tsr_corrvgg16-conv3_3_01
Doing pretty good tsr fact tsr and center feature. 
300ml now may or may not get the final exp",Alfa-30042021-005,210430_Alfa_selectivity_basic,37.0,1.0,2.5,N:\Stimuli\2021-EvolDecomp\2021-04-30-Alfa-01-decomp
,FC6Evol_Decomp,10.0,,"006 Evol Factorize
53   [-2.4  -2.3]   5   1",Alfa-30042021-006,210430_Alfa_selectivity_basic(2),53.0,1.0,5.0,N:\Stimuli\2021-EvolDecomp\2021-04-30-Alfa-02-decomp
,,,,"001 RFMapping 11:25
Performance is really bad! 
<50% performance
29   [-0.6  -3.0]   6   1
18   [1.6   -5.4]   6   1
19   [-0.8  -4.3]   6   1
59   [-1.8  -3.3]   5   1
39  [0  -0.4]   2  1
20   [-1.2 -2.8]   5  1
22   [-0.1  -3.4]   5  2
51   [-0.3  -1.3]  3  1
38  [0   -0.5]  2  1",Alfa-04052021-001,210504_Alfa_rfMapper_basic,,,,
2.5,FC6Evol_Decomp,11.0,,"002 Generate BigGAN
39  [0  -0.4]   2  1  
CMAES Hessian FC6
SU 2.5/5
From 110->154  quite robust evolution. 
Becoming far more sustained than the control. 
What make a stimuli sustained for V1?
Evolved to ~170 at the end. 
It's unstable at the end. Not sure why. But still quite significant increase
1.5 
0.5 
0.05 
0.15 
0.2 
025 
Quite fantastic evolution",Alfa-04052021-002,210504_Alfa_generate_BigGAN,39.0,1.0,2.0,N:\Stimuli\2021-EvolDecomp\2021-05-04-Alfa-01\2021-05-04-11-47-36
5.0,FC6Evol_Decomp,,,"003 Generate BigGAN(1)
22   [-0.1  -3.4]   6  2
CMAES Hessian FC6
Hash 5/5 un stable signal it seems 
It was successful in the middle but not especially in the end. It decays. ",Alfa-04052021-003,210504_Alfa_generate_BigGAN(1),22.0,2.0,6.0,N:\Stimuli\2021-EvolDecomp\2021-05-04-Alfa-02\2021-05-04-12-04-20
2.0,FC6Evol_Decomp,12.0,,"004 Generate BigGAN(2)
51   [-0.3  -1.3]  3  1
CMAES Hessian FC6
SU 2/5
Sparser signal. 
Definitely evolved. It's quite noisy for sparse signal.
10->20 sth quite robust?
Mostly the second peak. 22spk/sec
25 spk/sec add to the sustained part",Alfa-04052021-004,210504_Alfa_generate_BigGAN(2),51.0,1.0,3.0,N:\Stimuli\2021-EvolDecomp\2021-05-04-Alfa-03\2021-05-04-12-16-45
2.5,FC6Evol_Decomp,11.0,,"005 Evol Decomp 1
39  [0  -0.4]   2  1 
Evol decompose Conv3_3 VGG16
15min 9 block pretty efficinet",Alfa-04052021-005,210504_Alfa_selectivity_basic,39.0,1.0,2.0,N:\Stimuli\2021-EvolDecomp\2021-05-04-Alfa-01-decomp
2.0,FC6Evol_Decomp,12.0,,"006 Evol Decomp 2
51   [-0.3  -1.3]  3  1
pref: fac2_full_corrvgg16-conv3_3_03,
evol_best_01_block050_thread000_gen_gen049_001471,
fac2_full_corrvgg16-conv3_3_00",Alfa-04052021-006,210504_Alfa_selectivity_basic(1),51.0,1.0,3.0,N:\Stimuli\2021-EvolDecomp\2021-05-04-Alfa-03-decomp
,,,,"001 RFMapping 12:23 2021/05/06
7min 10 blocks
38   [0   -0.4]  2  1
54   [-0.1  -0.6]  2.5  1
40   [-0.0  -0.3]  2   1
27   [-1.6  -2.5]   5  1",Alfa-06052021-001,210506_Alfa_rfMapper_basic,,,,
3.0,FC6Evol_Decomp,13.0,,"002  Generate BigGAN
38   [0   -0.4]  2  1 
CMAESHessian  FC6
Hash3/5
Pretty good performance
74->100 in gne 10
105 in gen 36r
12 mins 41blocks",Alfa-06052021-002,210506_Alfa_generate_BigGAN,38.0,1.0,2.0,N:\Stimuli\2021-EvolDecomp\2021-05-06-Alfa-01\2021-05-06-12-45-36
3.5,FC6Evol_Decomp,14.0,,"003   Generate BigGAN
54   [-0.1  -0.6]  2.5  1
Hash 3.5/5
The sustained evolves well 45 -> 75
12 mins 41 blocks",Alfa-06052021-003,210506_Alfa_generate_BigGAN(1),54.0,1.0,2.5,N:\Stimuli\2021-EvolDecomp\2021-05-06-Alfa-02\2021-05-06-13-02-20
4.5,FC6Evol_Decomp,,,"004 Generate BigGAN
27   [-1.6  -2.5]   5  1
CMAES Hessian  FC6
Hash 4.5/5 not so good signal.
IT evolution let's do it.
Very unstable evolution. Going up and down
Very bad PSTH.... Not really going to analyze this
Complete get rid of this",Alfa-06052021-004,210506_Alfa_generate_BigGAN(2),27.0,1.0,5.0,N:\Stimuli\2021-EvolDecomp\2021-05-06-Alfa-03\2021-05-06-13-23-52
3.0,FC6Evol_Decomp,13.0,,"005 Evol Decomposition
Evol 1
38   [0   -0.4]  2  1 
Conv3_3 VGG16 decomposition
Factor 1 map evolv seems doing great.
Evol best is good as well
8 reps 19mins
fac1_map_corrvgg16-conv3_3_03,
evol_best_03_block026_thread000_gen_gen025_000760,
evol_best_02_block040_thread000_gen_gen039_001197",Alfa-06052021-005,210506_Alfa_selectivity_basic,38.0,1.0,2.0,N:\Stimuli\2021-EvolDecomp\2021-05-06-Alfa-01-decomp
3.5,FC6Evol_Decomp,14.0,,"006 Evol Decomposition
Evol 2
54   [-0.1  -0.6]  2.5  1
Conv4_3 VGG16 decomposition
facttsr_corrvgg16-conv4_3_00,
evol_best_04_block026_thread000_gen_gen025_000765, 
fac0_map_maponly_patchshufflevgg16-conv4_3_03
Block change!",Alfa-06052021-006,210506_Alfa_selectivity_basic(1),54.0,1.0,2.5,N:\Stimuli\2021-EvolDecomp\2021-05-06-Alfa-02-decomp
3.5,FC6Evol_Decomp,14.0,,"007 Evol Decomposition
Evol 2
54   [-0.1  -0.6]  2.5  1
Conv3_3 VGG16 decomposition
fac1_cntpnt_corrvgg16-conv3_3_03,
evol_best_04_block026_thread000_gen_gen025_000765,
fac2_cntpnt_corrvgg16-conv3_3_01",Alfa-06052021-007,210506_Alfa_selectivity_basic(2),54.0,1.0,2.5,N:\Stimuli\2021-EvolDecomp\2021-05-06-Alfa-02_2-decomp
,,,,"001 RF Mapping
9blocks
07:57 min
22 [-1   -3.9]  5  1
22 [-0   -2.5]  5  2
53 [-2.9  -1.9]  5  1
59 [-1.4 -2.2]  5  1
36 [-0.2  -0.5]  2.5  1
 ",Alfa-10052021-001,210510_Alfa_rfMapper_basic,,,,
2.5,FC6Evol_Decomp,15.0,,"002  Generate BigGAN evol
22 [-1   -3.9]  5  1
CMAES_Hessian FC6
2.5/5
Pretty goode evolution. 30->60 and then back a bit.
Seems like the kite shaped black silouhette r
14mins 45 blocks
It seems when the signal is sparse or noisy, the t threshold used for thresholding the correlation should be lower.
Or we could threshold out too much entries resulting in overlly sparse factorization.
In this case, the threshold 3 works too sparse(6% entries remain)
So I choose threshold 2 to make it less sparse.
This is one of the full tensor evolution
Completed",Alfa-10052021-002,210510_Alfa_generate_BigGAN,22.0,1.0,5.0,N:\Stimuli\2021-EvolDecomp\2021-05-10-Alfa-01\2021-05-10-12-57-47
3.0,FC6Evol_Decomp,16.0,,"003 Generate BigGAN evol
59 [-1.4 -2.2]  5  1
CMAES_Hessian FC6
3/5 Hash OK psth
climbing but monkey's performance  could be better, he's at 65%
100->247->287
18mins 43 blocks
Completed",Alfa-10052021-003,210510_Alfa_generate_BigGAN(1),59.0,1.0,5.0,N:\Stimuli\2021-EvolDecomp\2021-05-10-Alfa-02\2021-05-10-13-29-28
2.5,FC6Evol_Decomp,15.0,,"004  Evol Factorized selectivity
Conv3_3 factorization
22 [-1   -3.9]  5  1
I think the proposals are not really successful, let's see.
The components are not that good.
22 [-1   -3.9]  5  1
Wasting my life
Lets do next one
8blocks 25minms
evol_best_01_block042_thread000_gen_gen041_001239, 
evol_best_03_block036_thread000_gen_gen035_001052, 
evol_best_02_block033_thread000_gen_gen032_000986
Completed",Alfa-10052021-004,210510_Alfa_selectivity_basic,22.0,1.0,5.0,N:\Stimuli\2021-EvolDecomp\2021-05-10-Alfa-01-decomp
3.0,FC6Evol_Decomp,16.0,,"005 Evol Factorized selectivity
59 [-1.4 -2.2]  5  1
Conv3_3 facotirze.
evol_best_04_block041_thread000_gen_gen040_001227,
evol_best_00_block034_thread000_gen_gen033_001018, 
evol_best_01_block042_thread000_gen_gen041_001250
Completed",Alfa-10052021-005,210510_Alfa_selectivity_basic(1),59.0,1.0,5.0,N:\Stimuli\2021-EvolDecomp\2021-05-10-Alfa-02-decomp
,,,,"1
Performance is not super great for him let it be a simple day.
30  [-5.3 -0.9]  5  1  is a good channel! SU 2/5
25  [0.7  -4.0]  6  1 
61  [0  -0.8]  2.5  2
46  [0  -0.5]  2.5  1
Note: Chan 16, 26, 28 are sometimes super noisy, not a good sign.",Alfa-12052021-001,210512_Alfa_rfMapper_basic,,,,
2.0,FC6Evol_Decomp,,,"002 Gen BigGAN
30  [-5.3 -0.9]  5  1
FC6 CMAES Hessian 
It is a good channel! SU 2/5
Thank you monk this is really non foveal
THe response is quite late  ~ 100ms
Should be fine.
Must be a challenging evolution?
Maybe quite high level cell.
Definitely increased a bit. 45->51. It seems like that rounded ring.
Not sure if BigGAN can work.
Majorly it's flat. Gradient is not salient.
0.05",Alfa-12052021-002,210512_Alfa_generate_BigGAN,30.0,1.0,5.0,N:\Stimuli\2021-EvolDecomp\2021-05-12-Alfa-01\2021-05-12-12-06-35
4.5,FC6Evol_Decomp,,,"003 Gen BigGAN
25  [0.7  -4.0]  6  1 
FC6 CMAES Hessian 
4.5/5 Hash
Network broke redo
Lixit become lose, fix it in a sec
Basically this is not working.
Not increasing.
So the response decaying is a common fact.
FC6 CMAES Hessian ",Alfa-12052021-003,210512_Alfa_generate_BigGAN(2),25.0,1.0,6.0,N:\Stimuli\2021-EvolDecomp\2021-05-12-Alfa-02\2021-05-12-12-27-06
2.0,BigGAN_FC6_CMAHess,,,"004 Gen BigGAN FC6 comparison
30  [-5.3 -0.9]  5  1   
30  [-5.3 -0.9]  5  1   
CMAES Hessian
BigGAN Class  CMAES
See if I could evolve anything from it
Network break. again
So actually not bad,…..
Basically BigGAN is not successful, FC6 is a little success. From 40->55
58mins 30blocks......vey torturing.",Alfa-12052021-004,210512_Alfa_generate_BigGAN(4),30.0,1.0,5.0,N:\Stimuli\2020-BigGAN\2021-05-12-Alfa-01\2021-05-12-12-48-19
,,,,"001 RFMappoing
29 [-0.3 -2.0] 5 1
30 [-1.7 -0.4] 4 1
34 [0          0] 2 1
60 [-0.4 -3.4]  4 2
Completed",Alfa-14052021-001,210514_Alfa_rfMapper_basic,,,,
5.0,FC6Evol_Decomp,17.0,,"002 Generate BigGAN
SNR becomes super bad befor exp. Fixed it
29 [-0.3 -2.0] 5 1
FC6 CMAES Hessian
Hash 5/5
002 18 mins
Completed",Alfa-14052021-002,210514_Alfa_generate_BigGAN,29.0,1.0,5.0,N:\Stimuli\2021-EvolDecomp\2021-05-14-Alfa-01\2021-05-14-12-48-21
5.0,BigGAN_FC6_CMAHess;BigGAN_Hessian,26.0,,"003 Generate BigGAN
29 [-0.3 -2.0] 5 1
Hash 5/5
FC6 CMAES Hessian
BigGAN class CMAES
Good BigGAN evolution
Maybe do a Hessian selectivity though the monkey is not quite working.
30 min 33 blocks
Completed",Alfa-14052021-003,210514_Alfa_generate_BigGAN(1),29.0,1.0,5.0,N:\Stimuli\2020-BigGAN\2021-05-14-Alfa-01\2021-05-14-13-11-03
5.0,BigGAN_Hessian,26.0,,"004 BigGAN Hessian
Completed",Alfa-14052021-004,210514_Alfa_selectivity_basic,29.0,1.0,5.0,N:\Stimuli\2020-Hessian\alfa-210514-selectivity
5.0,FC6Evol_Decomp,17.0,,"005 GANEvol Decompose
Con3_3 layer decomposition
fac1_full_corrvgg16-conv3_3_03,
fac1_map_shufflevgg16-conv3_3_01, 
fac1_map_maponly_patchshufflevgg16-conv3_3_01
Completed",Alfa-14052021-005,210514_Alfa_selectivity_basic(1),29.0,1.0,5.0,N:\Stimuli\2021-EvolDecomp\2021-05-14-Alfa-01-decomp
,,,,"001 RFMapp 12:27-12:41
17 [-0.8, -5.5] 6 1
25 [-0.3, -4.9] 6 1
57 [-0.1 -0.6]  2.5 1
40 [-0.1 -0.6]  2.5 1
complete",Alfa-25052021-001,210525_Alfa_rfMapper_basic,,,,
5.0,FC6Evol_Decomp,,,"002 Generate BIgGAN
17 [-0.8, -5.5] 6 1
Copied ref
MU5/5
It even evolvs in down direction.....
Not a good cell for doing FC6?
17 [-0.8, -5.5] 6 1
17 [-0.8, -5.5] 6 1
I think there is a signal problem here, the control flucturate closely with the evolved threead.
The image looks cool though.
I think it's just noise....
Non successful
complete",Alfa-25052021-002,210525_Alfa_generate_BigGAN,17.0,1.0,6.0,N:\Stimuli\2021-EvolDecomp\2021-05-25-Alfa-01\2021-05-25-12-57-03
4.0,FC6Evol_Decomp,,,"003 Generate BIgGAN
25 [-0.3, -4.9] 6 1
MU 4r/5
Non successful
Up and down up and down
003 11min 33blocks
complete",Alfa-25052021-003,210525_Alfa_generate_BigGAN(1),25.0,1.0,6.0,N:\Stimuli\2021-EvolDecomp\2021-05-25-Alfa-02\2021-05-25-13-11-37
4.0,FC6Evol_Decomp,18.0,,"004 Generate BigGAN
57 [-0.1 -0.6]  2.5 1
Hash 4/5
130->190
complete",Alfa-25052021-004,210525_Alfa_generate_BigGAN(2),57.0,1.0,2.5,N:\Stimuli\2021-EvolDecomp\2021-05-25-Alfa-03\2021-05-25-13-25-18
5.0,FC6Evol_Decomp,19.0,,"005 Generate BigGAN
40 [-0.1 -0.6]  2.5 1
100-160
Hash 5/5
complete",Alfa-25052021-005,210525_Alfa_generate_BigGAN(3),40.0,1.0,2.5,N:\Stimuli\2021-EvolDecomp\2021-05-25-Alfa-04\2021-05-25-13-45-47
4.0,FC6Evol_Decomp,18.0,,"006 Evol Decomp
57 [-0.1 -0.6]  2.5 1
Conv3_3 decompose
Starts 14:05 performance still pretty good.
Not different!
12mins 7reps
fac2_map_corrvgg16-conv3_3_03,
evol_best_04_block021_thread000_gen_gen020_000621,
fac2_cntpnt_shufflevgg16-conv3_3_01
Very interesting selectivity
complete",Alfa-25052021-006,210525_Alfa_selectivity_basic,57.0,1.0,2.5,N:\Stimuli\2021-EvolDecomp\2021-05-25-Alfa-03-decomp
5.0,FC6Evol_Decomp,19.0,,"007 Evol Decomp
40 [-0.1 -0.6]  2.5 1
Conv3_3 decompose
Very interesting tuning curve
fac1_cntpnt_corrvgg16-conv3_3_03,
fac1_cntpnt_corrvgg16-conv3_3_01,
evol_best_01_block031_thread000_gen_gen030_000910
14:40 18mins 9reps
Pretty productive day!
complete",Alfa-25052021-007,210525_Alfa_selectivity_basic(1),40.0,1.0,2.5,N:\Stimuli\2021-EvolDecomp\2021-05-25-Alfa-04-decomp
,,,,"001 RFMapping
Redo the lixit and head post for him....
SUPER BAD performance 20% performance for RF mapping
9 [-0.5 -1.6] 5 1
37 [0.5 -0.1] 2.5  1
52  [-0.5 -1.9]  4.5 1",Alfa-27052021-001,210527_Alfa_rfMapper_basic,,,,
2.0,FC6Evol_Decomp,,,"002 generate BigGAN
37 [0.5 -0.1] 2.5  1
37 SU 2/5
rrrr
37 [0.5 -0.1] 2.5  1
Fluctuate a lot one reason is eye signal is fluctuating a lot.",Alfa-27052021-002,210527_Alfa_generate_BigGAN,37.0,1.0,2.5,N:\Stimuli\2021-EvolDecomp\2021-05-27-Alfa-01\2021-05-27-12-18-21
,FC6Evol_Decomp,,,"003  generate BigGAN
Maybe????? 52  [-0.5 -1.9]  4.5 1
Not sure …..",Alfa-27052021-003,210527_Alfa_generate_BigGAN(1),52.0,1.0,4.5,N:\Stimuli\2021-EvolDecomp\2021-05-27-Alfa-02\2021-05-27-12-34-01
,,,,"002 RFMapping  06/02/2021
Super good performance
Monkey is such a good boy
7mins 002 7 reps
22 [     0    -3]  1  6 deg  2/5 SU
17 [-1.7 -4.8]  1  5 deg  4.5/5 MU
59 [-1.6 -2.3]  1  3 deg  2/5 SU
39 [0    -0.4] 1 2.5 deg  2.5/5 SU
Completed",Alfa-02062021-002,210602_Alfa_rfMapper_basic(1),,,,
2.0,FC6Evol_Decomp,20.0,,"003 Generate FC6
22 [     0    -3]  1  6 deg  2/5 SU BigGAN Hessian
Super successful evol and success at the start.
25->65->80 and sustained at around 15 gens
Lot and lot of sustained activity gets evoked by this cell.
17 gens great exps!
Super similar to what we get at 2021-05-10
2021-04-27-Alfa-03
22 is one of the easy channels to evolve
A branch from sth
Completed",Alfa-02062021-003,210602_Alfa_generate_BigGAN,22.0,1.0,6.0,N:\Stimuli\2021-EvolDecomp\2021-06-02-Alfa-01\2021-06-02-12-22-14
2.0,BigGAN_FC6_CMAHess,,,"004 Generate BigGAN FC6
22 [     0    -3]  1  6 deg  2/5 SU
FC6
BigGAN class
Wow this guy is really a black pointy ear detector!
Maybe it is because noise is not optimized.
Not working around 1:15 block 26
Monk starts to rebel around 1:17
Have to stop! Monkey is not coorperating
26blocks. A pity.
BigGAN not successful.
Completed",Alfa-02062021-004,210602_Alfa_generate_BigGAN(1),22.0,1.0,6.0,N:\Stimuli\2020-BigGAN\2021-06-02-Alfa-01\2021-06-02-12-48-00
2.0,FC6Evol_Decomp,20.0,,"005 Evol Decomposition
ResNet50_robust layer 3 1000 channel
22 [     0    -3]  1  6 deg  2/5 SU
Great exp. This experiment is the answet!!!!!! SO well performed
Completed",Alfa-02062021-005,210602_Alfa_selectivity_basic,22.0,1.0,6.0,N:\Stimuli\2021-EvolDecomp\2021-06-02-Alfa-01-decomp
2.0,FC6Evol_Decomp,20.0,,"006 Evol Decomposition
AlexNet layer con4
22 [     0    -3]  1  6 deg  2/5 SU
256 factores
Completed",Alfa-02062021-006,210602_Alfa_selectivity_basic(1),22.0,1.0,6.0,N:\Stimuli\2021-EvolDecomp\2021-06-02-Alfa-01_2-decomp
,,,,"001 RFMap
4mins 7 blocks super good
27 [-0.6  -2.4]  6 deg 1 
28 [-2.2  -3.0]  1  4deg
59 [-1.6 -2.8]  1  4 deg  2/5 SU
62 [-0.3 -0.9] 1 3 deg
39 [0    -0.4] 1 2.5 deg  2.5/5 SU
Completed",Alfa-04062021-001,210604_Alfa_rfMapper_basic,,,,
5.0,,,,"002 Generate BigGAN
27  [-0.6  -2.4]  6 deg 1 
FC6
Hash 4.5 /5
Visual psth is not strong.
Just stop
No signal
Not saving",Alfa-04062021-002,210604_Alfa_generate_BigGAN,27.0,1.0,6.0,
2.0,FC6Evol_Decomp,21.0,,"003 GeneratebigGAN(1)
 59 [-1.6  -2.8]  4  1    'CMAES_Hessian'
SU 2/5
Pretty good, from 90->180
38 blocks 12 mins really successful.
Completed",Alfa-04062021-003,210604_Alfa_generate_BigGAN(1),59.0,1.0,4.0,N:\Stimuli\2021-EvolDecomp\2021-06-04-Alfa-01\2021-06-04-11-33-14
5.0,FC6Evol_Decomp,22.0,,"004 Generate bigGAN(2)
61 [-0.7  -2.0]  4  2    'CMAES_Hessian'
Hash 5/5
Pretty good from 90->130 back to 120
Completed",Alfa-04062021-004,210604_Alfa_generate_BigGAN(2),61.0,2.0,4.0,N:\Stimuli\2021-EvolDecomp\2021-06-04-Alfa-02\2021-06-04-11-54-42
2.0,FC6Evol_Decomp,23.0,,"005 Generate bigGAN(2)
39 [0    -0.4] 1 2.5 deg  2.5/5 SU
Very good signal
Completed",Alfa-04062021-005,210604_Alfa_generate_BigGAN(3),39.0,1.0,2.5,N:\Stimuli\2021-EvolDecomp\2021-06-04-Alfa-03\2021-06-04-12-14-22
2.0,FC6Evol_Decomp,21.0,,"006 Evol Decompose
ResNet 50 robust layer 3
59 [-1.6  -2.8]  4  1  SU 2/5
This is quite painful, <30 % performance, he cannot fixate well with this stimuli position.
25mins 5 blocks not too bad.
fac2_map_corrresnet50_linf8-layer3_00,
fac2_map_corrresnet50_linf8-layer3_01,
evol_best_00_block020_thread000_gen_gen019_000587
Completed",Alfa-04062021-006,210604_Alfa_selectivity_basic,59.0,1.0,4.0,N:\Stimuli\2021-EvolDecomp\2021-06-04-Alfa-01-decomp
5.0,FC6Evol_Decomp,22.0,,"007 Evol Decompose
61 [-0.7  -2.0]  4  2   
Hash 5/5
ResNet 50 robust layer 3
evol_best_02_block035_thread000_gen_gen034_001048,
evol_best_01_block035_thread000_gen_gen034_001031,
evol_best_00_block027_thread000_gen_gen026_000808
52 mins finish 5blocks.....l
Completed",Alfa-04062021-007,210604_Alfa_selectivity_basic(1),61.0,2.0,4.0,N:\Stimuli\2021-EvolDecomp\2021-06-04-Alfa-02-decomp
,,,,"001  RFMapping
7 blocks  8mins
5 [-3.1 -3.8] 1 7 deg
54 [-1.1 -2.1] 1 4 deg
44 [0.0 -0.3] 1 2.5
Today's signal to noise ratio is generally bad....
Completed",Alfa-07062021-001,210607_Alfa_rfMapper_basic,,,,
,,,,"002  Generate BigGAN
5 [-3.1 -3.8] 1 7 deg
Hash 5/5cc
Evolv in negative direction.....
Very noisy, not much signal.",Alfa-07062021-002,210607_Alfa_generate_BigGAN,,,,
4.0,FC6Evol_Decomp,24.0,,"003 BigGAN(1)
44 [0.0 -0.3] 1 2.5  deg
Hash rrrr4/5
35 block 17mins 54 performace",Alfa-07062021-003,210607_Alfa_generate_BigGAN(1),44.0,1.0,2.5,N:\Stimuli\2021-EvolDecomp\2021-06-07-Alfa-01\2021-06-07-11-10-08
4.0,FC6Evol_Decomp,25.0,,"004 BigGAN
54 [-1.1 -2.1] 1 4 deg
Super bad arround gen 26
Performance < 46% at this moment
23 mins monkey not working only get 26 blocks not good.....
Discarded! Just 3 trials and it’s not working add waters.",Alfa-07062021-004,210607_Alfa_generate_BigGAN(2),54.0,1.0,4.0,N:\Stimuli\2021-EvolDecomp\2021-06-07-Alfa-02\2021-06-07-11-32-08
4.0,FC6Evol_Decomp,24.0,,"006 Evol Factorized
44 [0.0 -0.3] 1 2.5  deg
fac1_map_corrresnet50_linf8-layer3_03,
tsr_corrresnet50_linf8-layer3_03,
fac0_full_corrresnet50_linf8-layer3_01
>This cell is quite general
Rest a bit in the middle but Working super well now!",Alfa-07062021-006,210607_Alfa_selectivity_basic(1),44.0,1.0,2.5,N:\Stimuli\2021-EvolDecomp\2021-06-07-Alfa-01-decomp
4.0,FC6Evol_Decomp,25.0,,"007 Evol Factorized
44 [0.0 -0.3] 1 2.5  deg
Great performance
fac2_map_corrresnet50_linf8-layer3_03,
fac2_map_shuffleresnet50_linf8-layer3_00, 
facttsr_maponly_patchshuffleresnet50_linf8-layer3_03
Factor 2 and facttsr are pretty good.
Working super well now!",Alfa-07062021-007,210607_Alfa_selectivity_basic(2),54.0,1.0,4.0,N:\Stimuli\2021-EvolDecomp\2021-06-07-Alfa-02-decomp
2.5,FC6Evol_Decomp,23.0,,"008 Evol Decomp
39 [0    -0.4] 1 2.5 deg 
11 min 7 blocks
fac1_full_shuffleresnet50_linf8-layer3_01,
fac0_full_corrresnet50_linf8-layer3_00,
fac0_full_corrresnet50_linf8-layer3_02
Working super well now!",Alfa-07062021-008,210607_Alfa_selectivity_basic(3),39.0,1.0,2.5,N:\Stimuli\2021-EvolDecomp\2021-06-04-Alfa-03-decomp
